%; Serdyuchenko et al. ozone absorption cross-section
%; temperature parameterisation
%;
%; Contact: Mark.Weber@uni-bremen.de%
%
%; formula:
%; sigma(T,lambda)=10^(-20)*a_0(lambda)*[1+a_1(lambda)*T+a_2(lambda)*T^2]
% 
%; lambda: wavelength in nm
%; T: temperature in degree Celsius
%; sigma: ozone cross section in cm^2
%; a_0, a_1, a_2: fit coefficients (quadratic polynomial)
%;
%; data format:
%; column 1: wavelength in vacuum = lambda [nm]
%; column 2: a_0
%; column 3: a_1
%; column 4: a_2
%;
%; NUMBER OF HEADER LINES: 20
 347.4100  4.537565e-002  5.673887e-003  4.546109e-005
 347.4200  4.519802e-002  5.714058e-003  4.486083e-005
 347.4300  4.496694e-002  5.771389e-003  4.471859e-005
 347.4400  4.465586e-002  5.868823e-003  4.547346e-005
 347.4500  4.430345e-002  5.964887e-003  4.633366e-005
 347.4600  4.397887e-002  5.982262e-003  4.595981e-005
 347.4700  4.370025e-002  5.897687e-003  4.400657e-005
 347.4800  4.342132e-002  5.776924e-003  4.157055e-005
 347.4900  4.308783e-002  5.709228e-003  4.000797e-005
 347.5000  4.269337e-002  5.725228e-003  3.969983e-005
 347.5100  4.227939e-002  5.790353e-003  4.010607e-005
 347.5200  4.188906e-002  5.856904e-003  4.055541e-005
 347.5300  4.153707e-002  5.907903e-003  4.076403e-005
 347.5400  4.122036e-002  5.954716e-003  4.077260e-005
 347.5500  4.092548e-002  6.012605e-003  4.072368e-005
 347.5600  4.063676e-002  6.081078e-003  4.066391e-005
 347.5700  4.034879e-002  6.143125e-003  4.045528e-005
 347.5800  4.005733e-002  6.187653e-003  3.997839e-005
 347.5900  3.974349e-002  6.229515e-003  3.945893e-005
 347.6000  3.938532e-002  6.293540e-003  3.935586e-005
 347.6100  3.898576e-002  6.374329e-003  3.970315e-005
 347.6200  3.857757e-002  6.429520e-003  3.986853e-005
 347.6300  3.819492e-002  6.427330e-003  3.927795e-005
 347.6400  3.783247e-002  6.390968e-003  3.820268e-005
 347.6500  3.746288e-002  6.371127e-003  3.740763e-005
 347.6600  3.707317e-002  6.389214e-003  3.719860e-005
 347.6700  3.667855e-002  6.432314e-003  3.730098e-005
 347.6800  3.628598e-002  6.489800e-003  3.749099e-005
 347.6900  3.589818e-002  6.556352e-003  3.772902e-005
 347.7000  3.553306e-002  6.602803e-003  3.762675e-005
 347.7100  3.521997e-002  6.593161e-003  3.659296e-005
 347.7200  3.495141e-002  6.552940e-003  3.490586e-005
 347.7300  3.467560e-002  6.578986e-003  3.403758e-005
 347.7400  3.435251e-002  6.737912e-003  3.513678e-005
 347.7500  3.400722e-002  6.980891e-003  3.758409e-005
 347.7600  3.370473e-002  7.193312e-003  3.964996e-005
 347.7700  3.346331e-002  7.332267e-003  4.060692e-005
 347.7800  3.322666e-002  7.471704e-003  4.151871e-005
 347.7900  3.293161e-002  7.695951e-003  4.368524e-005
 347.8000  3.257536e-002  7.988063e-003  4.690515e-005
 347.8100  3.220929e-002  8.238523e-003  4.957320e-005
 347.8200  3.188880e-002  8.339712e-003  5.012750e-005
 347.8300  3.162457e-002  8.279720e-003  4.840041e-005
 347.8400  3.138080e-002  8.146601e-003  4.561172e-005
 347.8500  3.111440e-002  8.059075e-003  4.338577e-005
 347.8600  3.081110e-002  8.076085e-003  4.255270e-005
 347.8700  3.049319e-002  8.161309e-003  4.270946e-005
 347.8800  3.019694e-002  8.238231e-003  4.294587e-005
 347.8900  2.992950e-002  8.280024e-003  4.295080e-005
 347.9000  2.966841e-002  8.322968e-003  4.315497e-005
 347.9100  2.939294e-002  8.393759e-003  4.380195e-005
 347.9200  2.910880e-002  8.465631e-003  4.445760e-005
 347.9300  2.881827e-002  8.513440e-003  4.477813e-005
 347.9400  2.850549e-002  8.569094e-003  4.521776e-005
 347.9500  2.815917e-002  8.674219e-003  4.629710e-005
 347.9600  2.781054e-002  8.793651e-003  4.741844e-005
 347.9700  2.751042e-002  8.842947e-003  4.732911e-005
 347.9800  2.727609e-002  8.808452e-003  4.588714e-005
 347.9900  2.707087e-002  8.787442e-003  4.460075e-005
 348.0000  2.692872e-002  8.880712e-003  4.459056e-005
 348.0100  2.672910e-002  9.057665e-003  4.614162e-005
 348.0200  2.656945e-002  9.240175e-003  4.765041e-005
 348.0300  2.641398e-002  9.388073e-003  4.859426e-005
 348.0400  2.629140e-002  9.537369e-003  4.912342e-005
 348.0500  2.614538e-002  9.716072e-003  4.997158e-005
 348.0600  2.598612e-002  9.919308e-003  5.124606e-005
 348.0700  2.577974e-002  1.012384e-002  5.298996e-005
 348.0800  2.555659e-002  1.031068e-002  5.468470e-005
 348.0900  2.535583e-002  1.044767e-002  5.546635e-005
 348.1000  2.516920e-002  1.050615e-002  5.501210e-005
 348.1100  2.499592e-002  1.051798e-002  5.405615e-005
 348.1200  2.478671e-002  1.054976e-002  5.403611e-005
 348.1300  2.456370e-002  1.061240e-002  5.494753e-005
 348.1400  2.436113e-002  1.063981e-002  5.536639e-005
 348.1500  2.420587e-002  1.059969e-002  5.438463e-005
 348.1600  2.406403e-002  1.056936e-002  5.319338e-005
 348.1700  2.389220e-002  1.064265e-002  5.351058e-005
 348.1800  2.368992e-002  1.080004e-002  5.522457e-005
 348.1900  2.351614e-002  1.094492e-002  5.667104e-005
 348.2000  2.338010e-002  1.105835e-002  5.740822e-005
 348.2100  2.321785e-002  1.123202e-002  5.899260e-005
 348.2200  2.301980e-002  1.152193e-002  6.229237e-005
 348.2300  2.281458e-002  1.183333e-002  6.594183e-005
 348.2400  2.265811e-002  1.201110e-002  6.754039e-005
 348.2500  2.255426e-002  1.200587e-002  6.639281e-005
 348.2600  2.247247e-002  1.189402e-002  6.377399e-005
 348.2700  2.239144e-002  1.176756e-002  6.110427e-005
 348.2800  2.228568e-002  1.165865e-002  5.888157e-005
 348.2900  2.216050e-002  1.157226e-002  5.696541e-005
 348.3000  2.201910e-002  1.153244e-002  5.553168e-005
 348.3100  2.185147e-002  1.157440e-002  5.513441e-005
 348.3200  2.165849e-002  1.170527e-002  5.602558e-005
 348.3300  2.147170e-002  1.188360e-002  5.762170e-005
 348.3400  2.129505e-002  1.204751e-002  5.914091e-005
 348.3500  2.115261e-002  1.216899e-002  6.014716e-005
 348.3600  2.101608e-002  1.229205e-002  6.147435e-005
 348.3700  2.085471e-002  1.248621e-002  6.424440e-005
 348.3800  2.065775e-002  1.275292e-002  6.843136e-005
 348.3900  2.047376e-002  1.300801e-002  7.241307e-005
 348.4000  2.032014e-002  1.317491e-002  7.487206e-005
 348.4100  2.018493e-002  1.325624e-002  7.586087e-005
 348.4200  2.006493e-002  1.327695e-002  7.584127e-005
 348.4300  1.995519e-002  1.321651e-002  7.469955e-005
 348.4400  1.986569e-002  1.305383e-002  7.211108e-005
 348.4500  1.979849e-002  1.285889e-002  6.885812e-005
 348.4600  1.969551e-002  1.275193e-002  6.677218e-005
 348.4700  1.959964e-002  1.275315e-002  6.594732e-005
 348.4800  1.950732e-002  1.277114e-002  6.548022e-005
 348.4900  1.947240e-002  1.273655e-002  6.434365e-005
 348.5000  1.947207e-002  1.271004e-002  6.341713e-005
 348.5100  1.947702e-002  1.279852e-002  6.407481e-005
 348.5200  1.947450e-002  1.302162e-002  6.653125e-005
 348.5300  1.947823e-002  1.330768e-002  6.980232e-005
 348.5400  1.951481e-002  1.357365e-002  7.270267e-005
 348.5500  1.958403e-002  1.377691e-002  7.463375e-005
 348.5600  1.967077e-002  1.390899e-002  7.549263e-005
 348.5700  1.976253e-002  1.398703e-002  7.556687e-005
 348.5800  1.984008e-002  1.404930e-002  7.550289e-005
 348.5900  1.991254e-002  1.410517e-002  7.536209e-005
 348.6000  1.997342e-002  1.411537e-002  7.462324e-005
 348.6100  2.006956e-002  1.403815e-002  7.249595e-005
 348.6200  2.015304e-002  1.391321e-002  6.985773e-005
 348.6300  2.022353e-002  1.381497e-002  6.779582e-005
 348.6400  2.024303e-002  1.377704e-002  6.695312e-005
 348.6500  2.026921e-002  1.376335e-002  6.641235e-005
 348.6600  2.027671e-002  1.375802e-002  6.590202e-005
 348.6700  2.026898e-002  1.379202e-002  6.575482e-005
 348.6800  2.024598e-002  1.390296e-002  6.665568e-005
 348.6900  2.019869e-002  1.408564e-002  6.890671e-005
 348.7000  2.014998e-002  1.429883e-002  7.200442e-005
 348.7100  2.010620e-002  1.450261e-002  7.522818e-005
 348.7200  2.010205e-002  1.466607e-002  7.770235e-005
 348.7300  2.015338e-002  1.477860e-002  7.906356e-005
 348.7400  2.022371e-002  1.487752e-002  8.002256e-005
 348.7500  2.028453e-002  1.502263e-002  8.149243e-005
 348.7600  2.031602e-002  1.522708e-002  8.360164e-005
 348.7700  2.033693e-002  1.541703e-002  8.521248e-005
 348.7800  2.034823e-002  1.550223e-002  8.526914e-005
 348.7900  2.034865e-002  1.545894e-002  8.365046e-005
 348.8000  2.031842e-002  1.534501e-002  8.119146e-005
 348.8100  2.025623e-002  1.522262e-002  7.853423e-005
 348.8200  2.015621e-002  1.511917e-002  7.606979e-005
 348.8300  2.003616e-002  1.504535e-002  7.416247e-005
 348.8400  1.991463e-002  1.502803e-002  7.341714e-005
 348.8500  1.976796e-002  1.509470e-002  7.437457e-005
 348.8600  1.963113e-002  1.521200e-002  7.618549e-005
 348.8700  1.954773e-002  1.531398e-002  7.748734e-005
 348.8800  1.951018e-002  1.538273e-002  7.797527e-005
 348.8900  1.947924e-002  1.547635e-002  7.865411e-005
 348.9000  1.943453e-002  1.565319e-002  8.048038e-005
 348.9100  1.935309e-002  1.589634e-002  8.340735e-005
 348.9200  1.925993e-002  1.610577e-002  8.604096e-005
 348.9300  1.916346e-002  1.621060e-002  8.740486e-005
 348.9400  1.906753e-002  1.622745e-002  8.765499e-005
 348.9500  1.897145e-002  1.621695e-002  8.749361e-005
 348.9600  1.886755e-002  1.619799e-002  8.705831e-005
 348.9700  1.879294e-002  1.613318e-002  8.555957e-005
 348.9800  1.875002e-002  1.602918e-002  8.319820e-005
 348.9900  1.867929e-002  1.597564e-002  8.185032e-005
 349.0000  1.859005e-002  1.603964e-002  8.271303e-005
 349.0100  1.843508e-002  1.621342e-002  8.583771e-005
 349.0200  1.827934e-002  1.639118e-002  8.897673e-005
 349.0300  1.813035e-002  1.650255e-002  9.070050e-005
 349.0400  1.799609e-002  1.654090e-002  9.094728e-005
 349.0500  1.786369e-002  1.652703e-002  9.047346e-005
 349.0600  1.771967e-002  1.646033e-002  8.951987e-005
 349.0700  1.758281e-002  1.633741e-002  8.770189e-005
 349.0800  1.745465e-002  1.619922e-002  8.525892e-005
 349.0900  1.734062e-002  1.608668e-002  8.275228e-005
 349.1000  1.724575e-002  1.599168e-002  8.039584e-005
 349.1100  1.717253e-002  1.588741e-002  7.809604e-005
 349.1200  1.711397e-002  1.581688e-002  7.648145e-005
 349.1300  1.704374e-002  1.589587e-002  7.716004e-005
 349.1400  1.695559e-002  1.617350e-002  8.081356e-005
 349.1500  1.686504e-002  1.654086e-002  8.596228e-005
 349.1600  1.683392e-002  1.681359e-002  8.981251e-005
 349.1700  1.684608e-002  1.692843e-002  9.147337e-005
 349.1800  1.690839e-002  1.695314e-002  9.163980e-005
 349.1900  1.696955e-002  1.698097e-002  9.170672e-005
 349.2000  1.701440e-002  1.701024e-002  9.172140e-005
 349.2100  1.705302e-002  1.699653e-002  9.109396e-005
 349.2200  1.707439e-002  1.694657e-002  9.000524e-005
 349.2300  1.707865e-002  1.689482e-002  8.890945e-005
 349.2400  1.706214e-002  1.685187e-002  8.797515e-005
 349.2500  1.705202e-002  1.679816e-002  8.689492e-005
 349.2600  1.706131e-002  1.674023e-002  8.586321e-005
 349.2700  1.709921e-002  1.670355e-002  8.533360e-005
 349.2800  1.717421e-002  1.670095e-002  8.547378e-005
 349.2900  1.731265e-002  1.674158e-002  8.615374e-005
 349.3000  1.748770e-002  1.687570e-002  8.799236e-005
 349.3100  1.769738e-002  1.712574e-002  9.123902e-005
 349.3200  1.795406e-002  1.741035e-002  9.486388e-005
 349.3300  1.826680e-002  1.758774e-002  9.708333e-005
 349.3400  1.864266e-002  1.759635e-002  9.704925e-005
 349.3500  1.905695e-002  1.751590e-002  9.576716e-005
 349.3600  1.943028e-002  1.746986e-002  9.506922e-005
 349.3700  1.981679e-002  1.744507e-002  9.452599e-005
 349.3800  2.019521e-002  1.737018e-002  9.333899e-005
 349.3900  2.060582e-002  1.717922e-002  9.052986e-005
 349.4000  2.105599e-002  1.688797e-002  8.635000e-005
 349.4100  2.153187e-002  1.654887e-002  8.164720e-005
 349.4200  2.202115e-002  1.621358e-002  7.716178e-005
 349.4300  2.251139e-002  1.593659e-002  7.355879e-005
 349.4400  2.297883e-002  1.578192e-002  7.159722e-005
 349.4500  2.340549e-002  1.577758e-002  7.162058e-005
 349.4600  2.379464e-002  1.588774e-002  7.314902e-005
 349.4700  2.416139e-002  1.604371e-002  7.524880e-005
 349.4800  2.450349e-002  1.619511e-002  7.723530e-005
 349.4900  2.482623e-002  1.632666e-002  7.887219e-005
 349.5000  2.511197e-002  1.645202e-002  8.042493e-005
 349.5100  2.536780e-002  1.658501e-002  8.203740e-005
 349.5200  2.556239e-002  1.673822e-002  8.389747e-005
 349.5300  2.573435e-002  1.688551e-002  8.548214e-005
 349.5400  2.591118e-002  1.696880e-002  8.603441e-005
 349.5500  2.608489e-002  1.694610e-002  8.525620e-005
 349.5600  2.625132e-002  1.684260e-002  8.366769e-005
 349.5700  2.637229e-002  1.676218e-002  8.272111e-005
 349.5800  2.643458e-002  1.679379e-002  8.341244e-005
 349.5900  2.641735e-002  1.693022e-002  8.550118e-005
 349.6000  2.639329e-002  1.705698e-002  8.719768e-005
 349.6100  2.638552e-002  1.708700e-002  8.739830e-005
 349.6200  2.639694e-002  1.703778e-002  8.646639e-005
 349.6300  2.636352e-002  1.700175e-002  8.584977e-005
 349.6400  2.629018e-002  1.701692e-002  8.594756e-005
 349.6500  2.617845e-002  1.704389e-002  8.615157e-005
 349.6600  2.605162e-002  1.702255e-002  8.559522e-005
 349.6700  2.593881e-002  1.694641e-002  8.417699e-005
 349.6800  2.581349e-002  1.687500e-002  8.285324e-005
 349.6900  2.563943e-002  1.687389e-002  8.271666e-005
 349.7000  2.545597e-002  1.695567e-002  8.392638e-005
 349.7100  2.524715e-002  1.710123e-002  8.631115e-005
 349.7200  2.506690e-002  1.724943e-002  8.877617e-005
 349.7300  2.491462e-002  1.735214e-002  9.052067e-005
 349.7400  2.481931e-002  1.739761e-002  9.121804e-005
 349.7500  2.472686e-002  1.744347e-002  9.181127e-005
 349.7600  2.460945e-002  1.753859e-002  9.300744e-005
 349.7700  2.449740e-002  1.765386e-002  9.427095e-005
 349.7800  2.438328e-002  1.771685e-002  9.474235e-005
 349.7900  2.429764e-002  1.766998e-002  9.376519e-005
 349.8000  2.421042e-002  1.755091e-002  9.202851e-005
 349.8100  2.410337e-002  1.743840e-002  9.046371e-005
 349.8200  2.398377e-002  1.738281e-002  8.951303e-005
 349.8300  2.383372e-002  1.739327e-002  8.942650e-005
 349.8400  2.367166e-002  1.744987e-002  9.014274e-005
 349.8500  2.350207e-002  1.753889e-002  9.158935e-005
 349.8600  2.333481e-002  1.764674e-002  9.339219e-005
 349.8700  2.317132e-002  1.776122e-002  9.518457e-005
 349.8800  2.299657e-002  1.787719e-002  9.695315e-005
 349.8900  2.284562e-002  1.796921e-002  9.836476e-005
 349.9000  2.269114e-002  1.801117e-002  9.921753e-005
 349.9100  2.255786e-002  1.797340e-002  9.897524e-005
 349.9200  2.241390e-002  1.790148e-002  9.832253e-005
 349.9300  2.224360e-002  1.788004e-002  9.844893e-005
 349.9400  2.203726e-002  1.794458e-002  9.984879e-005
 349.9500  2.183364e-002  1.800892e-002  1.011682e-004
 349.9600  2.167062e-002  1.795785e-002  1.006666e-004
 349.9700  2.154872e-002  1.778667e-002  9.824816e-005
 349.9800  2.142594e-002  1.760404e-002  9.554372e-005
 349.9900  2.129765e-002  1.747238e-002  9.348890e-005
 350.0000  2.114034e-002  1.734639e-002  9.168431e-005
 350.0100  2.100587e-002  1.714578e-002  8.892537e-005
 350.0200  2.088871e-002  1.691212e-002  8.576667e-005
 350.0300  2.078381e-002  1.675746e-002  8.370816e-005
 350.0400  2.058067e-002  1.676302e-002  8.435091e-005
 350.0500  2.040135e-002  1.685543e-002  8.631637e-005
 350.0600  2.025841e-002  1.697891e-002  8.878311e-005
 350.0700  2.013622e-002  1.712878e-002  9.167607e-005
 350.0800  2.007641e-002  1.727917e-002  9.445246e-005
 350.0900  2.004772e-002  1.738405e-002  9.662426e-005
 350.1000  2.007440e-002  1.740193e-002  9.742080e-005
 350.1100  2.013174e-002  1.737793e-002  9.738526e-005
 350.1200  2.018500e-002  1.736916e-002  9.737102e-005
 350.1300  2.023050e-002  1.734918e-002  9.705641e-005
 350.1400  2.029825e-002  1.724442e-002  9.527919e-005
 350.1500  2.037498e-002  1.705921e-002  9.207139e-005
 350.1600  2.044825e-002  1.686805e-002  8.857146e-005
 350.1700  2.050256e-002  1.672447e-002  8.585104e-005
 350.1800  2.055955e-002  1.660361e-002  8.368657e-005
 350.1900  2.060549e-002  1.648959e-002  8.186312e-005
 350.2000  2.066797e-002  1.641276e-002  8.056411e-005
 350.2100  2.072004e-002  1.642697e-002  8.072732e-005
 350.2200  2.075989e-002  1.652122e-002  8.242046e-005
 350.2300  2.079475e-002  1.663712e-002  8.480550e-005
 350.2400  2.083424e-002  1.673429e-002  8.700375e-005
 350.2500  2.087949e-002  1.680543e-002  8.865976e-005
 350.2600  2.092024e-002  1.683797e-002  8.960135e-005
 350.2700  2.098747e-002  1.680224e-002  8.932358e-005
 350.2800  2.101036e-002  1.673415e-002  8.853587e-005
 350.2900  2.103016e-002  1.669300e-002  8.781626e-005
 350.3000  2.101064e-002  1.674722e-002  8.837003e-005
 350.3100  2.094265e-002  1.689308e-002  9.039420e-005
 350.3200  2.085559e-002  1.706734e-002  9.296426e-005
 350.3300  2.079006e-002  1.720529e-002  9.489731e-005
 350.3400  2.072278e-002  1.728329e-002  9.586120e-005
 350.3500  2.067214e-002  1.727672e-002  9.551952e-005
 350.3600  2.062229e-002  1.718396e-002  9.405902e-005
 350.3700  2.056687e-002  1.702659e-002  9.183483e-005
 350.3800  2.047469e-002  1.685016e-002  8.954311e-005
 350.3900  2.036050e-002  1.667233e-002  8.735384e-005
 350.4000  2.022524e-002  1.649868e-002  8.542594e-005
 350.4100  2.007843e-002  1.635244e-002  8.412752e-005
 350.4200  1.990787e-002  1.629662e-002  8.438367e-005
 350.4300  1.970372e-002  1.637082e-002  8.673685e-005
 350.4400  1.951894e-002  1.651751e-002  9.013213e-005
 350.4500  1.935827e-002  1.662819e-002  9.305445e-005
 350.4600  1.925971e-002  1.662150e-002  9.416509e-005
 350.4700  1.918167e-002  1.653575e-002  9.406677e-005
 350.4800  1.909730e-002  1.646079e-002  9.397643e-005
 350.4900  1.899345e-002  1.644417e-002  9.456339e-005
 350.5000  1.887094e-002  1.645553e-002  9.549675e-005
 350.5100  1.875713e-002  1.643814e-002  9.597013e-005
 350.5200  1.866119e-002  1.638643e-002  9.587137e-005
 350.5300  1.858414e-002  1.634091e-002  9.570661e-005
 350.5400  1.852827e-002  1.632818e-002  9.587862e-005
 350.5500  1.849830e-002  1.633027e-002  9.626888e-005
 350.5600  1.849836e-002  1.632775e-002  9.664182e-005
 350.5700  1.850830e-002  1.635339e-002  9.736324e-005
 350.5800  1.850354e-002  1.645505e-002  9.895705e-005
 350.5900  1.847365e-002  1.661331e-002  1.011738e-004
 350.6000  1.844100e-002  1.672141e-002  1.026419e-004
 350.6100  1.841001e-002  1.669244e-002  1.023386e-004
 350.6200  1.837468e-002  1.655089e-002  1.006006e-004
 350.6300  1.831508e-002  1.640856e-002  9.894466e-005
 350.6400  1.821405e-002  1.634806e-002  9.861853e-005
 350.6500  1.808660e-002  1.635089e-002  9.943609e-005
 350.6600  1.796807e-002  1.634386e-002  1.002361e-004
 350.6700  1.788634e-002  1.628603e-002  1.001223e-004
 350.6800  1.782987e-002  1.620042e-002  9.928643e-005
 350.6900  1.776974e-002  1.613202e-002  9.854744e-005
 350.7000  1.771093e-002  1.608683e-002  9.819769e-005
 350.7100  1.763402e-002  1.602924e-002  9.806870e-005
 350.7200  1.754833e-002  1.589638e-002  9.724168e-005
 350.7300  1.746374e-002  1.566637e-002  9.516436e-005
 350.7400  1.737968e-002  1.539695e-002  9.239521e-005
 350.7500  1.727543e-002  1.517548e-002  9.013185e-005
 350.7600  1.713758e-002  1.502623e-002  8.884586e-005
 350.7700  1.700574e-002  1.487453e-002  8.747391e-005
 350.7800  1.690698e-002  1.464327e-002  8.497963e-005
 350.7900  1.683870e-002  1.434856e-002  8.158479e-005
 350.8000  1.678384e-002  1.408038e-002  7.838669e-005
 350.8100  1.674530e-002  1.390711e-002  7.605997e-005
 350.8200  1.668339e-002  1.384321e-002  7.508144e-005
 350.8300  1.660968e-002  1.385206e-002  7.512158e-005
 350.8400  1.655992e-002  1.388577e-002  7.549845e-005
 350.8500  1.650607e-002  1.391701e-002  7.606066e-005
 350.8600  1.647141e-002  1.394604e-002  7.663311e-005
 350.8700  1.643212e-002  1.401500e-002  7.803909e-005
 350.8800  1.638319e-002  1.415142e-002  8.080446e-005
